customer_id,rfm_recency_all_time,rfm_frequency_all_time,rfm_monetary_all_time,tenure_all_time,rfm_recency_30d,rfm_frequency_30d,rfm_monetary_30d,tenure_30d,rfm_recency_60d,rfm_frequency_60d,rfm_monetary_60d,tenure_60d,rfm_recency_90d,rfm_frequency_90d,rfm_monetary_90d,tenure_90d,slope_amount,slope_days_since_previous_transaction,slope_days_until_next_transaction,slope_customer_transaction_order,slope_days_since_first_transaction,min_amount,mean_amount,mode_amount,max_amount,q1_amount,q5_amount,q10_amount,q20_amount,q30_amount,q40_amount,q50_amount,q60_amount,q70_amount,q80_amount,q90_amount,q95_amount,q99_amount,min_days_since_previous_transaction,mean_days_since_previous_transaction,mode_days_since_previous_transaction,max_days_since_previous_transaction,q1_days_since_previous_transaction,q5_days_since_previous_transaction,q10_days_since_previous_transaction,q20_days_since_previous_transaction,q30_days_since_previous_transaction,q40_days_since_previous_transaction,q50_days_since_previous_transaction,q60_days_since_previous_transaction,q70_days_since_previous_transaction,q80_days_since_previous_transaction,q90_days_since_previous_transaction,q95_days_since_previous_transaction,q99_days_since_previous_transaction,min_days_until_next_transaction,mean_days_until_next_transaction,mode_days_until_next_transaction,max_days_until_next_transaction,q1_days_until_next_transaction,q5_days_until_next_transaction,q10_days_until_next_transaction,q20_days_until_next_transaction,q30_days_until_next_transaction,q40_days_until_next_transaction,q50_days_until_next_transaction,q60_days_until_next_transaction,q70_days_until_next_transaction,q80_days_until_next_transaction,q90_days_until_next_transaction,q95_days_until_next_transaction,q99_days_until_next_transaction,min_customer_transaction_order,mean_customer_transaction_order,mode_customer_transaction_order,max_customer_transaction_order,q1_customer_transaction_order,q5_customer_transaction_order,q10_customer_transaction_order,q20_customer_transaction_order,q30_customer_transaction_order,q40_customer_transaction_order,q50_customer_transaction_order,q60_customer_transaction_order,q70_customer_transaction_order,q80_customer_transaction_order,q90_customer_transaction_order,q95_customer_transaction_order,q99_customer_transaction_order,min_days_since_first_transaction,mean_days_since_first_transaction,mode_days_since_first_transaction,max_days_since_first_transaction,q1_days_since_first_transaction,q5_days_since_first_transaction,q10_days_since_first_transaction,q20_days_since_first_transaction,q30_days_since_first_transaction,q40_days_since_first_transaction,q50_days_since_first_transaction,q60_days_since_first_transaction,q70_days_since_first_transaction,q80_days_since_first_transaction,q90_days_since_first_transaction,q95_days_since_first_transaction,q99_days_since_first_transaction,E,T,period_total_amount,period_transaction_count,period_tenure_days,is_churn_30_days
C01637,140.0,3.0,349.2,18.0,140.0,3.0,349.2,18.0,140.0,3.0,349.2,18.0,140.0,3.0,349.2,18.0,-42.96,-5.999999999999992,-6.000000000000003,1.0000000000000002,9.000000000000004,68.88,116.39999999999999,68.88,183.12,69.4464,71.71199999999999,74.544,80.208,85.872,91.536,97.2,114.384,131.56799999999998,148.752,165.936,174.528,181.4016,6.0,9.0,6.0,12.0,6.06,6.3,6.6,7.2,7.8,8.4,9.0,9.6,10.2,10.8,11.4,11.7,11.94,6.0,9.0,6.0,12.0,6.06,6.3,6.6,7.2,7.8,8.4,9.0,9.6,10.2,10.8,11.4,11.7,11.94,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,10.0,0.0,18.0,0.24,1.2000000000000002,2.4000000000000004,4.800000000000001,7.199999999999999,9.600000000000001,12.0,13.2,14.399999999999999,15.600000000000001,16.8,17.4,17.88,1,30,349.2,3,18,1
C01638,54.0,24.0,595.59,241.0,54.0,24.0,595.59,241.0,95.0,21.0,499.0,200.0,95.0,21.0,499.0,200.0,1.4154025974025972,-0.25413533834586444,0.1441558441558442,1.0,10.657142857142855,1.89,23.761904761904763,1.89,84.16,1.892,1.9,2.86,6.41,7.77,14.27,16.71,22.34,27.48,39.04,55.39,64.39,80.20600000000002,0.0,10.0,9.0,31.0,0.0,0.0,1.8000000000000003,3.8000000000000003,5.4,7.6000000000000005,9.0,9.0,10.299999999999999,13.200000000000001,24.300000000000004,27.200000000000003,30.239999999999995,0.0,11.333333333333334,9.0,38.0,0.0,0.0,2.0,4.0,6.0,8.0,9.0,9.0,11.0,14.0,27.0,31.0,36.60000000000001,0.0,10.0,0.0,20.0,0.2,1.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,19.0,19.8,0.0,108.04761904761905,106.0,200.0,0.8,4.0,28.0,46.0,64.0,75.0,106.0,129.0,159.0,181.0,189.0,200.0,200.0,1,266,595.59,24,241,1
C01639,17.0,11.0,1340.44,194.0,36.0,10.0,1065.3700000000001,175.0,88.0,8.0,811.86,123.0,108.0,7.0,675.74,103.0,1.124999999999996,3.971428571428574,2.7857142857142847,1.0000000000000002,18.750000000000004,13.78,96.53428571428572,13.78,186.58,16.5454,27.607,41.434000000000005,64.7,79.19,84.59599999999999,85.46,93.458,108.47999999999998,137.55000000000004,162.97600000000003,174.778,184.21959999999999,0.0,17.166666666666668,0.0,60.0,0.2,1.0,2.0,4.0,6.0,8.0,9.0,10.0,15.5,21.0,40.5,50.25,58.050000000000004,0.0,17.571428571428573,0.0,60.0,0.24,1.2000000000000002,2.4000000000000004,4.800000000000001,7.199999999999999,8.8,10.0,15.999999999999996,20.2,20.8,36.600000000000016,48.29999999999997,57.65999999999998,0.0,3.0,0.0,6.0,0.06,0.30000000000000004,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3.0,3.5999999999999996,4.199999999999999,4.800000000000001,5.4,5.699999999999999,5.9399999999999995,0.0,41.57142857142857,0.0,103.0,0.0,0.0,0.0,4.200000000000004,16.799999999999997,24.200000000000003,29.0,35.0,50.99999999999996,87.00000000000004,100.6,101.8,102.75999999999999,0,242,1340.44,11,194,0
C01640,70.0,6.0,190.71,40.0,70.0,6.0,190.71,40.0,70.0,6.0,190.71,40.0,106.0,2.0,71.0,4.0,6.379999999999992,,12.999999999999996,0.9999999999999998,3.999999999999999,32.31,35.5,32.31,38.69,32.3738,32.629000000000005,32.948,33.586,34.224000000000004,34.862,35.5,36.138,36.775999999999996,37.414,38.052,38.370999999999995,38.6262,,,,,,,,,,,,,,,,,,4.0,10.5,4.0,17.0,4.13,4.65,5.3,6.6,7.9,9.2,10.5,11.8,13.1,14.4,15.7,16.349999999999998,16.87,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,2.0,0.0,4.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.4,2.8,3.2,3.6,3.8,3.96,1,49,190.71,6,40,1
C01641,66.0,1.0,37.88,0.0,66.0,1.0,37.88,0.0,66.0,1.0,37.88,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,37.88,1,0,0
C01642,0.0,21.0,1050.16,61.0,35.0,13.0,590.27,26.0,61.0,1.0,29.27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,92,1050.16,21,61,0
C01643,0.0,120.0,2191.88,200.0,30.0,107.0,1845.62,170.0,60.0,91.0,1568.99,140.0,90.0,72.0,1318.94,110.0,-0.05422052865136012,0.007444668008048284,0.006511672776384326,0.9999999999999997,1.5968551032220717,0.95,18.31861111111111,14.88,66.05,0.9642,2.632,5.893000000000001,8.47,10.763,13.462,15.035,16.928,19.696999999999996,27.150000000000006,33.043,45.053000000000004,62.691700000000026,0.0,1.5492957746478873,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,5.8999999999999915,0.0,1.5416666666666667,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,5.870000000000019,0.0,35.5,0.0,71.0,0.71,3.5500000000000003,7.1000000000000005,14.200000000000001,21.3,28.400000000000002,35.5,42.6,49.699999999999996,56.800000000000004,63.9,67.45,70.29,0.0,51.916666666666664,44.0,110.0,0.71,5.1000000000000005,12.0,19.200000000000003,27.3,32.800000000000004,45.0,61.2,73.0,89.80000000000001,101.6,104.9,110.0,0,233,2191.88,120,200,0
C01644,106.0,6.0,288.72,61.0,106.0,6.0,288.72,61.0,106.0,6.0,288.72,61.0,106.0,6.0,288.72,61.0,-7.514857142857139,1.7000000000000002,1.699999999999998,0.9999999999999998,10.114285714285712,24.25,48.120000000000005,24.25,74.15,24.3645,24.822499999999998,25.395,26.54,37.625,48.71,50.004999999999995,51.3,57.535,63.77,68.96000000000001,71.555,73.63100000000001,2.0,12.2,2.0,29.0,2.08,2.4,2.8,3.6,5.0,7.0,9.0,12.2,15.399999999999999,19.400000000000002,24.200000000000003,26.599999999999998,28.52,2.0,12.2,2.0,29.0,2.08,2.4,2.8,3.6,5.0,7.0,9.0,12.2,15.399999999999999,19.400000000000002,24.200000000000003,26.599999999999998,28.52,0.0,2.5,0.0,5.0,0.05,0.25,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,4.75,4.95,0.0,27.666666666666668,0.0,61.0,0.8500000000000001,4.25,8.5,17.0,21.5,26.0,28.0,30.0,31.0,32.0,46.5,53.75,59.550000000000004,1,119,288.72,6,61,1
C01645,53.0,1.0,14.15,0.0,53.0,1.0,14.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,14.15,1,0,1
C01647,132.0,15.0,1900.65,100.0,132.0,15.0,1900.65,100.0,132.0,15.0,1900.65,100.0,132.0,15.0,1900.65,100.0,4.030071428571431,-0.2681318681318678,-0.26813186813186823,0.9999999999999999,8.207142857142857,13.15,126.71,13.15,331.92,13.7352,16.076,25.398000000000003,50.508,66.176,93.82400000000001,112.82,130.22,168.43799999999996,193.60399999999998,234.25999999999996,281.5899999999999,321.854,0.0,7.142857142857143,0.0,25.0,0.0,0.0,0.30000000000000004,1.0,1.9,3.2,4.5,5.8,7.1,11.600000000000003,19.800000000000004,22.4,24.479999999999997,0.0,7.142857142857143,0.0,25.0,0.0,0.0,0.30000000000000004,1.0,1.9,3.2,4.5,5.8,7.1,11.600000000000003,19.800000000000004,22.4,24.479999999999997,0.0,7.0,0.0,14.0,0.14,0.7000000000000001,1.4000000000000001,2.8000000000000003,4.2,5.6000000000000005,7.0,8.4,9.799999999999999,11.200000000000001,12.6,13.299999999999999,13.86,0.0,54.06666666666667,52.0,100.0,0.28,1.4000000000000001,2.4000000000000004,7.800000000000002,31.000000000000004,51.6,52.0,75.8,83.19999999999999,88.0,96.8,100.0,100.0,1,161,1900.65,15,100,1
C01648,213.0,47.0,3946.2799999999997,101.0,213.0,47.0,3946.2799999999997,101.0,213.0,47.0,3946.2799999999997,101.0,213.0,47.0,3946.2799999999997,101.0,0.20700277520814062,0.002158495220474862,0.0021584952204748813,1.0000000000000002,2.290818686401481,4.28,83.96340425531913,4.28,304.08,7.716200000000001,13.502,21.022,28.93200000000001,41.45,54.88400000000001,67.16,84.502,114.00599999999999,134.792,159.852,176.279,252.4265999999999,0.0,2.1956521739130435,1.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,5.5,6.0,8.749999999999986,0.0,2.1956521739130435,1.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,5.5,6.0,8.749999999999986,0.0,23.0,0.0,46.0,0.46,2.3000000000000003,4.6000000000000005,9.200000000000001,13.799999999999999,18.400000000000002,23.0,27.599999999999998,32.199999999999996,36.800000000000004,41.4,43.699999999999996,45.54,0.0,50.12765957446808,9.0,101.0,1.3800000000000001,9.0,10.200000000000001,17.200000000000003,25.0,36.400000000000006,49.0,59.59999999999999,75.6,85.80000000000001,92.8,96.79999999999998,100.08,1,113,3946.2799999999997,47,101,1
C01649,68.0,3.0,105.33,4.0,68.0,3.0,105.33,4.0,68.0,3.0,105.33,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,105.33,3,4,1
C01650,22.0,18.0,1597.13,135.0,33.0,17.0,1542.09,124.0,68.0,13.0,1255.07,89.0,93.0,10.0,938.74,64.0,-0.9797575757575825,0.21666666666666637,0.15151515151515108,1.0,6.5272727272727264,23.69,93.874,23.69,271.56,23.7008,23.744,23.798,28.434,45.68299999999999,56.204,72.80499999999999,96.31399999999998,114.95599999999999,131.812,167.35799999999995,219.4589999999999,261.13980000000004,2.0,7.111111111111111,11.0,11.0,2.0,2.0,2.0,3.2,4.8,6.4,8.0,8.8,10.2,11.0,11.0,11.0,11.0,2.0,7.1,11.0,11.0,2.0,2.0,2.0,3.6,5.3999999999999995,6.6,7.5,8.399999999999999,9.6,11.0,11.0,11.0,11.0,0.0,4.5,0.0,9.0,0.09,0.45,0.9,1.8,2.6999999999999997,3.6,4.5,5.3999999999999995,6.3,7.2,8.1,8.549999999999999,8.91,0.0,30.7,0.0,64.0,0.99,4.95,9.9,17.4,20.4,22.2,26.0,32.599999999999994,41.3,49.8,54.099999999999994,59.04999999999999,63.010000000000005,1,164,1597.13,18,135,1
C01651,3.0,7.0,437.21999999999997,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,437.21999999999997,7,24,1
C01653,212.0,18.0,1277.26,86.0,212.0,18.0,1277.26,86.0,212.0,18.0,1277.26,86.0,212.0,18.0,1277.26,86.0,2.3911661506707933,1.1097649157748196e-16,5.198423480399391e-17,0.9999999999999998,4.736842105263157,10.06,70.95888888888888,10.06,191.84,10.2776,11.148,15.176000000000002,17.898,24.906,31.792,47.22,56.17799999999998,99.58899999999997,130.96800000000007,169.3,189.51950000000002,191.3759,0.0,5.0588235294117645,1.0,14.0,0.16,0.8,1.0,1.0,1.0,1.4000000000000004,3.0,5.0,6.599999999999998,10.600000000000001,12.4,13.2,13.84,0.0,5.0588235294117645,1.0,14.0,0.16,0.8,1.0,1.0,1.0,1.4000000000000004,3.0,5.0,6.599999999999998,10.600000000000001,12.4,13.2,13.84,0.0,8.5,0.0,17.0,0.17,0.8500000000000001,1.7000000000000002,3.4000000000000004,5.1,6.800000000000001,8.5,10.2,11.899999999999999,13.600000000000001,15.3,16.15,16.83,0.0,43.0,9.0,86.0,1.53,7.65,9.0,16.400000000000002,33.1,35.6,47.5,49.2,52.699999999999996,70.0,73.3,75.79999999999998,83.95999999999998,1,92,1277.26,18,86,1
C01654,191.0,1.0,119.0,0.0,191.0,1.0,119.0,0.0,191.0,1.0,119.0,0.0,191.0,1.0,119.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,119.0,1,0,1
C01655,133.0,8.0,334.21000000000004,129.0,133.0,8.0,334.21000000000004,129.0,133.0,8.0,334.21000000000004,129.0,133.0,8.0,334.21000000000004,129.0,-0.3644047619047645,-1.428571428571427,-1.4285714285714273,0.9999999999999999,22.357142857142858,16.09,41.77625,16.09,60.97,16.8943,20.1115,24.133,28.588,30.889000000000003,36.412000000000006,43.915000000000006,50.048,50.776,56.80800000000001,60.823,60.896499999999996,60.9553,0.0,18.428571428571427,0.0,55.0,0.06,0.30000000000000004,0.6000000000000001,2.8000000000000016,8.2,12.000000000000002,15.0,19.199999999999996,22.799999999999997,25.200000000000003,37.60000000000001,46.29999999999998,53.259999999999984,0.0,18.428571428571427,0.0,55.0,0.06,0.30000000000000004,0.6000000000000001,2.8000000000000016,8.2,12.000000000000002,15.0,19.199999999999996,22.799999999999997,25.200000000000003,37.60000000000001,46.29999999999998,53.259999999999984,0.0,3.5,0.0,7.0,0.07,0.35000000000000003,0.7000000000000001,1.4000000000000001,2.1,2.8000000000000003,3.5,4.2,4.8999999999999995,5.6000000000000005,6.3,6.6499999999999995,6.93,0.0,69.5,0.0,129.0,0.0,0.0,0.0,6.000000000000002,20.500000000000007,59.000000000000014,83.0,100.4,115.79999999999998,124.0,128.3,128.65,128.93,1,166,334.21000000000004,8,129,1
C01656,52.0,1.0,15.69,0.0,52.0,1.0,15.69,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,114,15.69,1,0,0
C01657,14.0,4.0,487.25,226.0,139.0,3.0,344.24,101.0,139.0,3.0,344.24,101.0,139.0,3.0,344.24,101.0,-18.689999999999994,-76.99999999999993,18.0,1.0000000000000002,50.500000000000014,91.04,114.74666666666667,91.04,145.29,91.37740000000001,92.727,94.414,97.788,101.162,104.536,107.91,115.386,122.862,130.338,137.814,141.552,144.5424,12.0,50.5,12.0,89.0,12.77,15.85,19.7,27.4,35.099999999999994,42.8,50.5,58.2,65.89999999999999,73.60000000000001,81.3,85.14999999999999,88.23,12.0,75.33333333333333,12.0,125.0,13.54,19.7,27.4,42.8,58.2,73.60000000000001,89.0,96.2,103.39999999999999,110.60000000000001,117.8,121.39999999999999,124.28,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,63.333333333333336,0.0,101.0,1.78,8.9,17.8,35.6,53.4,71.2,89.0,91.4,93.8,96.2,98.6,99.8,100.76,0,295,487.25,4,226,0
C01658,65.0,19.0,997.6899999999999,146.0,65.0,19.0,997.6899999999999,146.0,65.0,19.0,997.6899999999999,146.0,91.0,16.0,952.23,120.0,5.397485294117648,-0.09642857142857131,-0.18970588235294125,1.0,8.298529411764704,6.85,59.514374999999994,6.85,200.09,8.0395,12.7975,18.81,26.68,33.925,47.11,49.644999999999996,62.19,67.555,77.23,96.10499999999999,122.1425,184.50049999999996,1.0,8.0,2.0,32.0,1.0,1.0,1.4000000000000001,2.0,2.2,4.200000000000001,5.0,7.200000000000001,9.0,11.200000000000001,16.799999999999997,23.599999999999987,30.319999999999993,1.0,7.6875,2.0,32.0,1.0,1.0,1.5,2.0,2.5,3.0,5.0,6.0,9.0,11.0,16.0,23.0,30.199999999999996,0.0,7.5,0.0,15.0,0.15,0.75,1.5,3.0,4.5,6.0,7.5,9.0,10.5,12.0,13.5,14.25,14.85,0.0,61.6875,0.0,120.0,0.3,1.5,4.5,9.0,45.0,62.0,70.0,76.0,83.5,101.0,106.5,113.25,118.64999999999999,1,153,997.6899999999999,19,146,1
C01659,120.0,2.0,72.0,13.0,120.0,2.0,72.0,13.0,120.0,2.0,72.0,13.0,120.0,2.0,72.0,13.0,1.5999999999999932,,,0.9999999999999998,12.999999999999998,35.2,36.0,35.2,36.8,35.216,35.28,35.36,35.52,35.68,35.84,36.0,36.16,36.32,36.48,36.64,36.72,36.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,6.5,0.0,13.0,0.13,0.65,1.3,2.6,3.9,5.2,6.5,7.8,9.1,10.4,11.7,12.35,12.87,1,84,72.0,2,13,1
C01660,4.0,44.0,946.01,77.0,30.0,31.0,684.6,51.0,63.0,9.0,243.79,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,946.01,44,77,0
C01661,4.0,4.0,104.49,33.0,30.0,3.0,59.2,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,69,104.49,4,33,0
C01662,2.0,20.0,1469.01,68.0,30.0,13.0,801.79,40.0,63.0,3.0,168.26,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104,1469.01,20,68,0
C01664,19.0,10.0,321.02,128.0,36.0,9.0,300.06,111.0,72.0,6.0,166.12,75.0,96.0,4.0,157.07999999999998,51.0,-7.072,11.999999999999998,3.600000000000001,1.0,17.0,14.25,39.269999999999996,14.25,67.0,14.5278,15.639000000000001,17.028000000000002,19.806,22.584,29.272000000000006,37.915,46.55799999999999,53.788,58.19200000000001,62.596000000000004,64.798,66.5596,5.0,17.0,5.0,29.0,5.24,6.2,7.4,9.8,12.2,14.600000000000001,17.0,19.4,21.799999999999997,24.200000000000003,26.6,27.799999999999997,28.759999999999998,5.0,16.0,5.0,29.0,5.24,6.2,7.4,9.8,12.2,13.8,15.0,16.2,18.199999999999996,21.800000000000004,25.400000000000002,27.199999999999996,28.639999999999997,0.0,1.5,0.0,3.0,0.03,0.15000000000000002,0.30000000000000004,0.6000000000000001,0.8999999999999999,1.2000000000000002,1.5,1.7999999999999998,2.0999999999999996,2.4000000000000004,2.7,2.8499999999999996,2.9699999999999998,0.0,19.5,0.0,51.0,0.15,0.7500000000000001,1.5000000000000002,3.0000000000000004,4.5,8.400000000000002,13.5,18.599999999999998,24.89999999999999,33.60000000000001,42.300000000000004,46.64999999999999,50.129999999999995,1,154,321.02,10,128,1
C01665,51.0,3.0,314.79999999999995,14.0,51.0,3.0,314.79999999999995,14.0,64.0,2.0,205.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,314.79999999999995,3,14,1
C01666,209.0,4.0,564.88,93.0,209.0,4.0,564.88,93.0,209.0,4.0,564.88,93.0,209.0,4.0,564.88,93.0,16.304000000000006,32.00000000000001,32.00000000000001,1.0,29.599999999999998,103.35,141.21999999999997,103.35,174.91,104.46209999999999,108.9105,114.47099999999999,125.592,136.713,141.576,143.31,145.04399999999998,149.07099999999997,157.684,166.297,170.6035,174.0487,6.0,31.0,6.0,70.0,6.22,7.1,8.2,10.4,12.6,14.8,17.0,27.599999999999998,38.199999999999996,48.800000000000004,59.400000000000006,64.69999999999999,68.94,6.0,31.0,6.0,70.0,6.22,7.1,8.2,10.4,12.6,14.8,17.0,27.599999999999998,38.199999999999996,48.800000000000004,59.400000000000006,64.69999999999999,68.94,0.0,1.5,0.0,3.0,0.03,0.15000000000000002,0.30000000000000004,0.6000000000000001,0.8999999999999999,1.2000000000000002,1.5,1.7999999999999998,2.0999999999999996,2.4000000000000004,2.7,2.8499999999999996,2.9699999999999998,0.0,30.5,0.0,93.0,0.18,0.9000000000000001,1.8000000000000003,3.6000000000000005,5.3999999999999995,9.400000000000002,14.5,19.599999999999998,29.999999999999975,51.00000000000003,72.00000000000001,82.49999999999997,90.89999999999998,1,121,564.88,4,93,1
C01667,5.0,14.0,855.9300000000001,76.0,38.0,8.0,475.87,43.0,61.0,7.0,424.92,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,114,855.9300000000001,14,76,0
C01668,1.0,20.0,1211.68,76.0,39.0,12.0,655.75,38.0,61.0,6.0,338.17,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,1211.68,20,76,0
C01669,109.0,2.0,115.69,6.0,109.0,2.0,115.69,6.0,109.0,2.0,115.69,6.0,109.0,2.0,115.69,6.0,65.34999999999998,,,0.9999999999999998,5.999999999999999,25.17,57.845,25.17,90.52,25.823500000000003,28.4375,31.705000000000002,38.24,44.775,51.31,57.845,64.38,70.91499999999999,77.45,83.985,87.2525,89.8665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,3.0,0.0,6.0,0.06,0.30000000000000004,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3.0,3.5999999999999996,4.199999999999999,4.800000000000001,5.4,5.699999999999999,5.9399999999999995,1,72,115.69,2,6,1
C01670,134.0,1.0,47.57,0.0,134.0,1.0,47.57,0.0,134.0,1.0,47.57,0.0,134.0,1.0,47.57,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72,47.57,1,0,1
C01671,7.0,25.0,2906.17,188.0,64.0,20.0,2195.01,131.0,64.0,20.0,2195.01,131.0,91.0,17.0,1685.53,104.0,-0.0216421568627441,-0.020588235294117768,-0.026960784313725342,0.9999999999999998,6.786764705882351,4.61,99.14882352941176,4.61,274.24,7.8308,20.714,31.556,39.986000000000004,56.217999999999996,68.214,87.16,89.348,95.03999999999999,127.24000000000002,227.85000000000002,258.776,271.1472,0.0,6.5,1.0,17.0,0.15,0.75,1.0,1.0,2.5,3.0,4.5,5.0,8.0,14.0,16.0,17.0,17.0,0.0,6.470588235294118,1.0,17.0,0.16,0.8,1.0,1.2000000000000002,2.8,3.4000000000000004,5.0,5.6,7.399999999999999,13.000000000000004,15.8,17.0,17.0,0.0,8.0,0.0,16.0,0.16,0.8,1.6,3.2,4.8,6.4,8.0,9.6,11.2,12.8,14.4,15.2,15.84,0.0,52.411764705882355,46.0,104.0,0.8,4.0,6.800000000000001,26.400000000000002,33.6,40.2,46.0,54.99999999999999,75.2,89.60000000000001,102.4,103.2,103.84,0,230,2906.17,25,188,0
C01672,35.0,4.0,143.35999999999999,182.0,35.0,4.0,143.35999999999999,182.0,114.0,3.0,125.41999999999999,103.0,114.0,3.0,125.41999999999999,103.0,-7.929999999999998,94.99999999999993,37.50000000000001,1.0000000000000002,51.50000000000001,36.18,41.806666666666665,36.18,52.55,36.1902,36.231,36.282,36.384,36.486,36.588,36.69,39.861999999999995,43.034,46.205999999999996,49.378,50.964,52.2328,4.0,51.5,4.0,99.0,4.95,8.75,13.5,23.0,32.5,42.0,51.5,61.0,70.5,80.0,89.5,94.25,98.05,4.0,60.666666666666664,4.0,99.0,5.5,11.5,19.0,34.0,49.0,64.0,79.0,83.0,87.0,91.0,95.0,97.0,98.6,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,35.666666666666664,0.0,103.0,0.08,0.4,0.8,1.6,2.4,3.2,4.0,23.799999999999997,43.599999999999994,63.400000000000006,83.2,93.1,101.02,0,270,143.35999999999999,4,182,0
