customer_id,signup_date,true_lifetime_days,termination_date,rfm_recency_all_time,rfm_frequency_all_time,rfm_monetary_all_time,tenure_all_time,rfm_recency_30d,rfm_frequency_30d,rfm_monetary_30d,tenure_30d,rfm_recency_60d,rfm_frequency_60d,rfm_monetary_60d,tenure_60d,rfm_recency_90d,rfm_frequency_90d,rfm_monetary_90d,tenure_90d,slope_amount,slope_days_since_previous_transaction,slope_days_until_next_transaction,slope_customer_transaction_order,slope_days_since_first_transaction,min_amount,mean_amount,mode_amount,max_amount,q1_amount,q5_amount,q10_amount,q20_amount,q30_amount,q40_amount,q50_amount,q60_amount,q70_amount,q80_amount,q90_amount,q95_amount,q99_amount,min_days_since_previous_transaction,mean_days_since_previous_transaction,mode_days_since_previous_transaction,max_days_since_previous_transaction,q1_days_since_previous_transaction,q5_days_since_previous_transaction,q10_days_since_previous_transaction,q20_days_since_previous_transaction,q30_days_since_previous_transaction,q40_days_since_previous_transaction,q50_days_since_previous_transaction,q60_days_since_previous_transaction,q70_days_since_previous_transaction,q80_days_since_previous_transaction,q90_days_since_previous_transaction,q95_days_since_previous_transaction,q99_days_since_previous_transaction,min_days_until_next_transaction,mean_days_until_next_transaction,mode_days_until_next_transaction,max_days_until_next_transaction,q1_days_until_next_transaction,q5_days_until_next_transaction,q10_days_until_next_transaction,q20_days_until_next_transaction,q30_days_until_next_transaction,q40_days_until_next_transaction,q50_days_until_next_transaction,q60_days_until_next_transaction,q70_days_until_next_transaction,q80_days_until_next_transaction,q90_days_until_next_transaction,q95_days_until_next_transaction,q99_days_until_next_transaction,min_customer_transaction_order,mean_customer_transaction_order,mode_customer_transaction_order,max_customer_transaction_order,q1_customer_transaction_order,q5_customer_transaction_order,q10_customer_transaction_order,q20_customer_transaction_order,q30_customer_transaction_order,q40_customer_transaction_order,q50_customer_transaction_order,q60_customer_transaction_order,q70_customer_transaction_order,q80_customer_transaction_order,q90_customer_transaction_order,q95_customer_transaction_order,q99_customer_transaction_order,min_days_since_first_transaction,mean_days_since_first_transaction,mode_days_since_first_transaction,max_days_since_first_transaction,q1_days_since_first_transaction,q5_days_since_first_transaction,q10_days_since_first_transaction,q20_days_since_first_transaction,q30_days_since_first_transaction,q40_days_since_first_transaction,q50_days_since_first_transaction,q60_days_since_first_transaction,q70_days_since_first_transaction,q80_days_since_first_transaction,q90_days_since_first_transaction,q95_days_since_first_transaction,q99_days_since_first_transaction
C01698,2025-01-09,113,2025-05-02,154.0,50.0,2250.73,110.0,154.0,50.0,2250.73,110.0,154.0,50.0,2250.73,110.0,154.0,50.0,2250.73,110.0,-0.5702881152460992,-0.031020408163265303,-0.031020408163265283,1.0000000000000007,2.347466986794719,4.56,45.0146,4.56,119.14,5.618399999999999,7.246,9.305,14.714000000000002,18.905,29.166000000000004,35.875,43.116,60.37199999999999,70.37600000000003,97.123,102.98749999999998,113.10809999999998,0.0,2.2448979591836733,1.0,11.0,0.0,0.0,0.0,0.6000000000000014,1.0,1.0,1.0,2.0,2.5999999999999943,4.0,5.200000000000003,6.599999999999994,11.0,0.0,2.2448979591836733,1.0,11.0,0.0,0.0,0.0,0.6000000000000014,1.0,1.0,1.0,2.0,2.5999999999999943,4.0,5.200000000000003,6.599999999999994,11.0,0.0,24.5,0.0,49.0,0.49,2.45,4.9,9.8,14.7,19.6,24.5,29.4,34.3,39.2,44.1,46.55,48.51,0.0,61.08,3.0,110.0,0.49,3.0,10.600000000000001,23.600000000000005,45.69999999999999,54.800000000000004,68.0,74.4,89.6,95.2,99.4,106.19999999999999,109.50999999999999
C00391,2025-07-11,232,2026-02-28,5.0,17.0,1163.02,75.0,30.0,13.0,891.13,50.0,63.0,8.0,557.98,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02640,2025-01-23,194,2025-08-05,107.0,14.0,457.51,140.0,107.0,14.0,457.51,140.0,107.0,14.0,457.51,140.0,107.0,14.0,457.51,140.0,0.3177362637362633,0.8791208791208798,0.8791208791208796,1.0000000000000002,10.052747252747253,10.43,32.67928571428571,10.43,61.97,10.6913,11.7365,12.872,14.690000000000001,16.409,23.296000000000003,32.455,37.342,42.573,49.548,58.055000000000014,61.073,61.7906,1.0,10.76923076923077,2.0,34.0,1.12,1.6,2.0,2.4000000000000004,4.199999999999999,6.600000000000001,9.0,9.2,11.199999999999996,18.400000000000013,22.8,27.399999999999984,32.67999999999999,1.0,10.76923076923077,2.0,34.0,1.12,1.6,2.0,2.4000000000000004,4.199999999999999,6.600000000000001,9.0,9.2,11.199999999999996,18.400000000000013,22.8,27.399999999999984,32.67999999999999,0.0,6.5,0.0,13.0,0.13,0.65,1.3,2.6,3.9,5.2,6.5,7.8,9.1,10.4,11.700000000000001,12.35,12.87,0.0,58.57142857142857,0.0,140.0,0.65,3.25,11.900000000000002,29.2,30.9,39.800000000000004,48.0,57.0,72.89999999999999,89.80000000000001,126.80000000000004,138.05,139.60999999999999
C01522,2025-06-26,91,2025-09-25,12.0,10.0,470.85,72.0,36.0,6.0,319.68,48.0,65.0,2.0,97.77,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01162,2025-08-29,248,2026-05-04,5.0,4.0,299.65999999999997,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01495,2025-10-24,30,2025-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02695,2025-09-26,61,2025-11-26,0.0,1.0,19.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02027,2025-05-09,125,2025-09-11,28.0,1.0,104.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01152,2025-10-10,205,2026-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01367,2025-05-07,224,2025-12-17,1.0,15.0,875.17,118.0,36.0,11.0,657.48,83.0,62.0,8.0,519.4,57.0,93.0,4.0,251.12,26.0,0.8380000000000001,-6.000000000000003,-3.8000000000000007,1.0,8.6,49.66,62.78,49.66,85.15,49.8118,50.419,51.178,52.696,54.214,56.094,58.155,60.216,63.946,71.01400000000001,78.08200000000001,81.616,84.4432,3.0,8.666666666666666,3.0,15.0,3.1,3.5,4.0,5.0,6.0,7.0,8.0,9.4,10.799999999999999,12.200000000000001,13.6,14.299999999999999,14.86,3.0,7.5,3.0,15.0,3.03,3.15,3.3,3.6,3.9,4.800000000000001,6.0,7.199999999999999,8.699999999999998,10.800000000000002,12.900000000000002,13.949999999999998,14.79,0.0,1.5,0.0,3.0,0.03,0.15000000000000002,0.30000000000000004,0.6000000000000001,0.8999999999999999,1.2000000000000002,1.5,1.7999999999999998,2.0999999999999996,2.4000000000000004,2.7,2.8499999999999996,2.9699999999999998,0.0,16.0,0.0,26.0,0.44999999999999996,2.2500000000000004,4.500000000000001,9.000000000000002,13.499999999999998,16.6,19.0,21.4,23.299999999999997,24.200000000000003,25.1,25.549999999999997,25.91
C02568,2025-08-18,132,2025-12-28,5.0,3.0,167.87,26.0,31.0,1.0,97.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00064,2025-05-15,241,2026-01-11,12.0,5.0,178.10000000000002,104.0,48.0,4.0,142.22,68.0,69.0,3.0,131.04000000000002,47.0,116.0,1.0,36.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02062,2025-03-15,136,2025-07-29,75.0,1.0,3.01,0.0,75.0,1.0,3.01,0.0,75.0,1.0,3.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01180,2025-10-28,299,2026-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00492,2025-06-22,365,2026-06-22,10.0,12.0,954.61,87.0,33.0,8.0,674.26,64.0,64.0,6.0,626.71,33.0,91.0,3.0,143.64,6.0,46.500000000000014,3.999999999999998,8.000000000000002,1.0000000000000002,3.000000000000001,8.03,47.879999999999995,8.03,101.03,8.561,10.684999999999999,13.34,18.65,23.96,29.27,34.58,47.87,61.16,74.45,87.74000000000001,94.38499999999999,99.701,1.0,3.0,1.0,5.0,1.04,1.2,1.4,1.8,2.2,2.6,3.0,3.4,3.8,4.2,4.6,4.8,4.96,1.0,7.666666666666667,1.0,17.0,1.08,1.4,1.8,2.6,3.4,4.2,5.0,7.3999999999999995,9.799999999999999,12.200000000000001,14.600000000000001,15.799999999999999,16.759999999999998,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,2.3333333333333335,0.0,6.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.9999999999999998,2.9999999999999996,4.0,5.0,5.5,5.9
C00379,2025-08-22,30,2025-09-21,22.0,3.0,90.45,11.0,33.0,1.0,17.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02235,2025-06-08,192,2025-12-17,1.0,28.0,1814.68,112.0,31.0,23.0,1451.8,82.0,63.0,17.0,1155.01,50.0,98.0,6.0,440.15999999999997,15.0,12.280571428571424,-0.49999999999999944,1.2857142857142854,0.9999999999999998,2.7999999999999994,49.49,73.36,49.49,115.64,49.8795,51.4375,53.385000000000005,57.28,58.995000000000005,60.71,63.515,66.32,78.52,90.72,103.18,109.41,114.394,1.0,3.0,2.0,6.0,1.04,1.2,1.4,1.8,2.0,2.0,2.0,2.8,3.5999999999999996,4.4,5.2,5.6,5.92,1.0,4.833333333333333,2.0,14.0,1.05,1.25,1.5,2.0,2.0,2.0,3.0,4.0,5.0,6.0,10.0,12.0,13.600000000000001,0.0,2.5,0.0,5.0,0.05,0.25,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,4.75,4.95,0.0,8.333333333333334,0.0,15.0,0.30000000000000004,1.5,3.0,6.0,6.5,7.0,8.0,9.0,11.0,13.0,14.0,14.5,14.9
C00763,2025-10-03,365,2026-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02264,2025-03-22,68,2025-05-29,132.0,4.0,108.25999999999999,60.0,132.0,4.0,108.25999999999999,60.0,132.0,4.0,108.25999999999999,60.0,132.0,4.0,108.25999999999999,60.0,6.502000000000001,-6.000000000000003,-5.999999999999998,1.0,22.0,14.96,27.065,14.96,49.26,15.0182,15.251000000000001,15.542,16.124,16.706,18.948,22.02,25.092,29.351999999999993,35.98800000000001,42.624,45.94199999999999,48.596399999999996,4.0,20.0,4.0,40.0,4.24,5.2,6.4,8.8,11.2,13.600000000000001,16.0,20.799999999999997,25.599999999999998,30.400000000000002,35.2,37.599999999999994,39.519999999999996,4.0,20.0,4.0,40.0,4.24,5.2,6.4,8.8,11.2,13.600000000000001,16.0,20.799999999999997,25.599999999999998,30.400000000000002,35.2,37.599999999999994,39.519999999999996,0.0,1.5,0.0,3.0,0.03,0.15000000000000002,0.30000000000000004,0.6000000000000001,0.8999999999999999,1.2000000000000002,1.5,1.7999999999999998,2.0999999999999996,2.4000000000000004,2.7,2.8499999999999996,2.9699999999999998,0.0,33.0,0.0,60.0,0.48,2.4000000000000004,4.800000000000001,9.600000000000001,14.399999999999999,24.000000000000007,36.0,47.99999999999999,56.4,57.6,58.8,59.4,59.879999999999995
C00791,2025-01-18,80,2025-04-08,220.0,5.0,359.71000000000004,35.0,220.0,5.0,359.71000000000004,35.0,220.0,5.0,359.71000000000004,35.0,220.0,5.0,359.71000000000004,35.0,-4.29200000000001,-6.499999999999997,-6.500000000000003,1.0,8.1,27.34,71.942,27.34,142.96,27.6928,29.104,30.868,34.396,41.666,52.678,63.69,74.038,84.386,100.24000000000001,121.60000000000001,132.28,140.824,1.0,8.75,1.0,23.0,1.12,1.6,2.2,3.4000000000000004,4.6,5.2,5.5,5.8,7.699999999999994,12.800000000000006,17.900000000000002,20.449999999999996,22.489999999999995,1.0,8.75,1.0,23.0,1.12,1.6,2.2,3.4000000000000004,4.6,5.2,5.5,5.8,7.699999999999994,12.800000000000006,17.900000000000002,20.449999999999996,22.489999999999995,0.0,2.0,0.0,4.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.4,2.8,3.2,3.6,3.8,3.96,0.0,24.0,0.0,35.0,0.92,4.6000000000000005,9.200000000000001,18.400000000000002,24.0,26.0,28.0,30.4,32.8,34.2,34.6,34.8,34.96
C01076,2025-08-08,191,2026-02-15,0.0,12.0,221.18,54.0,31.0,5.0,86.8,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00878,2025-10-28,327,2026-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00337,2025-04-01,68,2025-06-08,123.0,3.0,163.09,56.0,123.0,3.0,163.09,56.0,123.0,3.0,163.09,56.0,123.0,3.0,163.09,56.0,18.02500000000001,-17.99999999999998,-18.000000000000004,1.0000000000000002,28.000000000000007,21.1,54.36333333333334,21.1,84.84,21.821,24.705000000000002,28.310000000000002,35.52,42.73,49.94,57.15,62.687999999999995,68.226,73.76400000000001,79.302,82.071,84.28620000000001,19.0,28.0,19.0,37.0,19.18,19.9,20.8,22.6,24.4,26.2,28.0,29.8,31.6,33.4,35.2,36.1,36.82,19.0,28.0,19.0,37.0,19.18,19.9,20.8,22.6,24.4,26.2,28.0,29.8,31.6,33.4,35.2,36.1,36.82,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,31.0,0.0,56.0,0.74,3.7,7.4,14.8,22.2,29.6,37.0,40.8,44.599999999999994,48.400000000000006,52.2,54.1,55.62
C02767,2025-08-23,32,2025-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02343,2025-08-16,267,2026-05-10,3.0,4.0,56.870000000000005,29.0,31.0,2.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01016,2025-06-29,193,2026-01-08,0.0,9.0,196.82,84.0,30.0,5.0,100.02,54.0,70.0,3.0,63.589999999999996,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01275,2025-08-14,47,2025-09-30,10.0,5.0,1005.22,28.0,31.0,3.0,693.2,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00455,2025-03-31,141,2025-08-19,49.0,19.0,1520.48,128.0,49.0,19.0,1520.48,128.0,64.0,17.0,1379.76,113.0,94.0,13.0,939.57,83.0,3.8903296703296717,-0.21328671328671348,0.39560439560439536,1.0,7.412087912087912,17.34,72.27461538461537,17.34,160.69,17.9136,20.208000000000002,22.256,32.96000000000001,55.928,64.32,69.02,80.13,85.95400000000001,92.42800000000001,120.04000000000002,139.89399999999995,156.53079999999997,0.0,6.916666666666667,0.0,22.0,0.0,0.0,0.0,0.40000000000000036,2.5999999999999996,4.0,4.0,4.6,11.299999999999994,14.0,14.0,17.599999999999994,21.120000000000005,0.0,8.23076923076923,0.0,24.0,0.0,0.0,0.0,0.8000000000000007,3.1999999999999993,4.0,4.0,6.799999999999994,14.0,14.0,20.400000000000006,22.799999999999997,23.759999999999998,0.0,6.0,0.0,12.0,0.12,0.6000000000000001,1.2000000000000002,2.4000000000000004,3.5999999999999996,4.800000000000001,6.0,7.199999999999999,8.399999999999999,9.600000000000001,10.8,11.399999999999999,11.879999999999999,0.0,43.84615384615385,16.0,83.0,1.68,8.400000000000002,14.4,16.0,18.4,31.20000000000001,38.0,60.8,64.0,72.40000000000002,82.0,83.0,83.0
C00815,2025-11-30,365,2026-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02317,2025-10-04,45,2025-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00995,2025-08-28,107,2025-12-13,3.0,5.0,328.41,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01981,2025-01-03,114,2025-04-27,167.0,26.0,1164.21,100.0,167.0,26.0,1164.21,100.0,167.0,26.0,1164.21,100.0,167.0,26.0,1164.21,100.0,-0.16837264957265066,0.05615384615384601,0.056153846153846006,1.0000000000000002,3.9100854700854706,2.92,44.77730769230769,2.92,143.12,3.4699999999999998,5.48,6.744999999999999,10.51,19.23,33.5,39.61,51.86,64.545,70.16,82.75,89.6375,129.76500000000001,0.0,4.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,5.799999999999997,7.200000000000003,10.200000000000003,11.799999999999997,12.759999999999998,0.0,4.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,5.799999999999997,7.200000000000003,10.200000000000003,11.799999999999997,12.759999999999998,0.0,12.5,0.0,25.0,0.25,1.25,2.5,5.0,7.5,10.0,12.5,15.0,17.5,20.0,22.5,23.75,24.75,0.0,47.19230769230769,13.0,100.0,0.5,4.75,13.0,22.0,31.0,32.0,40.5,55.0,66.0,75.0,89.0,98.75,100.0
C00201,2025-01-13,178,2025-07-10,96.0,12.0,591.85,161.0,96.0,12.0,591.85,161.0,96.0,12.0,591.85,161.0,96.0,12.0,591.85,161.0,-4.461433566433565,-1.3545454545454545,-1.3545454545454534,0.9999999999999999,15.695804195804193,14.66,49.320833333333326,14.66,116.03,15.7039,19.8795,24.169999999999998,24.822000000000003,26.791,30.432000000000002,39.745000000000005,55.681999999999995,66.035,71.26,76.107,94.30499999999998,111.68500000000003,1.0,14.636363636363637,3.0,54.0,1.2,2.0,3.0,3.0,5.0,7.0,11.0,12.0,18.0,20.0,27.0,40.5,51.30000000000001,1.0,14.636363636363637,3.0,54.0,1.2,2.0,3.0,3.0,5.0,7.0,11.0,12.0,18.0,20.0,27.0,40.5,51.30000000000001,0.0,5.5,0.0,11.0,0.11,0.55,1.1,2.2,3.3,4.4,5.5,6.6,7.699999999999999,8.8,9.9,10.45,10.89,0.0,92.91666666666667,0.0,161.0,2.2,11.0,21.1,36.400000000000006,61.599999999999994,77.2,89.5,123.39999999999998,145.7,148.4,155.3,158.25,160.45
C00161,2025-03-19,150,2025-08-16,63.0,3.0,93.5,108.0,63.0,3.0,93.5,108.0,63.0,3.0,93.5,108.0,171.0,1.0,57.59,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01579,2025-02-21,195,2025-09-04,29.0,28.0,2054.73,193.0,38.0,27.0,2019.61,184.0,80.0,22.0,1517.3899999999999,142.0,107.0,20.0,1404.55,115.0,3.55457894736842,0.1947368421052631,0.36616541353383464,1.0000000000000002,6.248872180451127,5.06,70.22749999999999,5.06,278.96,6.143,10.475,11.489,23.924000000000003,27.774,38.00000000000001,52.04,55.928000000000004,72.30499999999998,111.17800000000003,143.36100000000008,191.27500000000006,261.4229999999999,0.0,6.052631578947368,0.0,31.0,0.0,0.0,0.0,0.6000000000000001,1.0,1.4000000000000004,3.0,4.0,5.6,7.600000000000001,19.2,21.099999999999977,29.020000000000003,0.0,6.75,0.0,31.0,0.0,0.0,0.0,0.8000000000000003,1.0,2.200000000000001,3.5,4.4,6.0,11.80000000000001,20.0,20.550000000000008,28.909999999999986,0.0,9.5,0.0,19.0,0.19,0.9500000000000001,1.9000000000000001,3.8000000000000003,5.7,7.6000000000000005,9.5,11.4,13.299999999999999,15.200000000000001,17.1,18.05,18.81,0.0,51.95,0.0,115.0,0.0,0.0,2.7,7.800000000000002,12.100000000000001,56.000000000000014,65.0,66.0,73.19999999999999,87.0,95.1,96.95000000000002,111.38999999999997
C02777,2025-02-25,30,2025-03-27,199.0,2.0,293.61,16.0,199.0,2.0,293.61,16.0,199.0,2.0,293.61,16.0,199.0,2.0,293.61,16.0,166.78999999999994,,,0.9999999999999998,15.999999999999996,63.41,146.805,63.41,230.2,65.0779,71.7495,80.089,96.768,113.447,130.12599999999998,146.805,163.48399999999998,180.16299999999998,196.84199999999998,213.521,221.86049999999997,228.53209999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,8.0,0.0,16.0,0.16,0.8,1.6,3.2,4.8,6.4,8.0,9.6,11.2,12.8,14.4,15.2,15.84
C02449,2025-08-17,225,2026-03-30,6.0,14.0,2167.51,36.0,30.0,5.0,831.38,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00702,2025-03-19,98,2025-06-25,104.0,4.0,184.28,53.0,104.0,4.0,184.28,53.0,104.0,4.0,184.28,53.0,104.0,4.0,184.28,53.0,18.769999999999996,-1.0000000000000042,-0.9999999999999982,1.0,17.200000000000003,9.91,46.07,9.91,98.91,10.251100000000001,11.6155,13.321000000000002,16.732000000000003,20.143,27.860000000000007,37.730000000000004,47.599999999999994,58.652999999999984,72.07200000000002,85.491,92.20049999999998,97.56809999999999,13.0,17.666666666666668,13.0,21.0,13.12,13.6,14.2,15.4,16.6,17.8,19.0,19.4,19.8,20.2,20.6,20.8,20.96,13.0,17.666666666666668,13.0,21.0,13.12,13.6,14.2,15.4,16.6,17.8,19.0,19.4,19.8,20.2,20.6,20.8,20.96,0.0,1.5,0.0,3.0,0.03,0.15000000000000002,0.30000000000000004,0.6000000000000001,0.8999999999999999,1.2000000000000002,1.5,1.7999999999999998,2.0999999999999996,2.4000000000000004,2.7,2.8499999999999996,2.9699999999999998,0.0,27.0,0.0,53.0,0.63,3.1500000000000004,6.300000000000001,12.600000000000001,18.9,23.6,27.5,31.4,35.89999999999999,41.60000000000001,47.300000000000004,50.14999999999999,52.42999999999999
C01500,2025-07-09,174,2025-12-30,0.0,14.0,534.65,81.0,39.0,7.0,222.18,42.0,62.0,5.0,151.31,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01129,2025-08-12,69,2025-10-20,27.0,4.0,211.01,17.0,34.0,3.0,119.12,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02613,2025-04-30,131,2025-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01021,2025-07-26,305,2026-05-27,3.0,3.0,146.63,40.0,37.0,2.0,103.65,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01585,2025-06-29,152,2025-11-28,31.0,3.0,238.5,57.0,31.0,3.0,238.5,57.0,69.0,2.0,87.32,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01955,2025-07-03,254,2026-03-14,26.0,6.0,1059.1299999999999,36.0,37.0,5.0,1045.34,25.0,62.0,1.0,430.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02253,2025-08-24,79,2025-11-11,0.0,6.0,246.75,30.0,30.0,1.0,34.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00034,2025-04-03,105,2025-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
